"gene","moduleMembership","GS.trait","moduleName"
"LOC120095971",0.889544233068619,0.596513707861964,"turquoise"
"LOC120097087",0.938567141675597,0.49762289276576,"turquoise"
"LOC120097118",0.948202085280188,0.612673344625212,"turquoise"
"LOC120097421",0.831730120355818,0.336393395729794,"turquoise"
"LOC120097935",0.850045893733091,0.755537661440198,"turquoise"
"LOC120098258",0.896394091344348,0.541964842152593,"turquoise"
"LOC120098538",0.951132267804615,0.559655122043531,"turquoise"
"LOC120098539",0.952601877729168,0.513064324679231,"turquoise"
"LOC120098619",0.923545594827395,0.399074677220285,"turquoise"
"LOC120099877",0.8902497996424,0.395329515278197,"turquoise"
"LOC120099956",0.887941605259952,0.571963062058814,"turquoise"
"LOC120099961",0.921552895715153,0.535358603612696,"turquoise"
"LOC120100014",0.92909863352773,0.49526568102919,"turquoise"
"LOC120100038",0.891055110137842,0.4918010468537,"turquoise"
"LOC120100852",0.934726802188182,0.602124140173812,"turquoise"
"LOC120102265",0.90235976777473,0.503039119507178,"turquoise"
"LOC120102279",0.903691430914653,0.437676657289186,"turquoise"
"LOC120102485",0.944123734265883,0.488032936586432,"turquoise"
"LOC120102496",0.866266194583446,0.569663399114455,"turquoise"
"LOC120102498",0.821698122629641,0.581817152251235,"turquoise"
"LOC120103028",0.934064547658742,0.500568751466782,"turquoise"
"LOC120103113",0.827133038772191,0.433884088294771,"turquoise"
"Lcor",0.836822736159328,0.607634472671589,"turquoise"
"Leng8",0.922072331017003,0.587355933152197,"turquoise"
"Letm2",0.846030894868474,0.470483420666646,"turquoise"
"Lig4",0.839716140039758,0.581603683308449,"turquoise"
"Lmbr1l",0.94795723778409,0.472851074183394,"turquoise"
"Lpin3",0.820410924959122,0.573078061377086,"turquoise"
"Luc7l2",0.848328533319311,0.517631252227115,"turquoise"
"Luc7l3",0.929459823487224,0.456918837886364,"turquoise"
"Mafg",0.833510826365839,0.60924592596929,"turquoise"
"Maml2",0.812012470233377,0.520963939824019,"turquoise"
"Map3k12",0.843833389118335,0.625707733675676,"turquoise"
"Mapk8ip3",0.963100235127812,0.557461711987917,"turquoise"
"Mau2",0.859102265026733,0.529962312094552,"turquoise"
"Mbd6",0.835644528723271,0.498896511275194,"turquoise"
"Mdm4",0.956679304887205,0.527606800440666,"turquoise"
"Mecom",0.82824536553165,0.680356121939568,"turquoise"
"Med15",0.870923032378469,0.626698607336993,"turquoise"
"Mllt10",0.863712231989304,0.387049365588441,"turquoise"
"Msl1",0.818294653450113,0.555641595850517,"turquoise"
"ND6",0.90454984033879,0.548012445069248,"turquoise"
"Napb",0.831231264318542,0.544793915314792,"turquoise"
"Ncr3lg1",0.825675137104685,0.516917587931801,"turquoise"
"Ndufb4-ps6",0.936788586961934,0.461695811578746,"turquoise"
"Nfat5",0.899770411654042,0.434399268859508,"turquoise"
"Nisch",0.893612123336553,0.63448478497559,"turquoise"
"Nktr",0.941731764809889,0.555593014127859,"turquoise"
"Nmnat1",0.842907547482892,0.334946247776222,"turquoise"
"Nos1ap",0.881781840221638,0.455487607541309,"turquoise"
"Nrde2",0.819397843193755,0.449544474452268,"turquoise"
"Nsmf",0.827334060634256,0.48457394383908,"turquoise"
"Nxf1",0.81702568294182,0.468195028518615,"turquoise"
"Ogt",0.828045869169598,0.561691642018264,"turquoise"
"Onecut2",0.834380821773688,0.496083166641781,"turquoise"
"P2ry4",0.933900957605341,0.455008132595397,"turquoise"
"Pabpn1",0.928991717285985,0.573325393585272,"turquoise"
"Pced1a",0.822746581886845,0.382450856283071,"turquoise"
"Pcyox1l",0.814851869268211,0.557521595326289,"turquoise"
"Pde7b",0.87059850833335,0.529129392270161,"turquoise"
"Per3",0.837323295751933,0.46900911006463,"turquoise"
"Phf20l1",0.862029965500157,0.446666975610307,"turquoise"
"Phf21a",0.884956976708715,0.474544288693208,"turquoise"
"Pias2",0.892615107230439,0.562451707996362,"turquoise"
"Plekhn1",0.8424636423758,0.434994148883403,"turquoise"
"Pnisr",0.95825894115802,0.578884525105999,"turquoise"
"Pnn",0.882464753097579,0.58991482246574,"turquoise"
"Prdm2",0.907537401235674,0.503148427091568,"turquoise"
"Prpf38b",0.934844173476854,0.610938116042607,"turquoise"
"Prpf40b",0.937346358529638,0.46634593737787,"turquoise"
"Prpf4b",0.968677394548907,0.601452245950108,"turquoise"
"Prrc2a",0.838611580633814,0.526455882855527,"turquoise"
"Pus10",0.837687734820156,0.436814475956844,"turquoise"
"Pwwp2a",0.863392459232079,0.544364082640757,"turquoise"
"RGD1306746",0.826385084751085,0.582706502953586,"turquoise"
"RGD1563581",0.857461241987715,0.539109642312728,"turquoise"
"Rab11fip2",0.800461590306087,0.483398614284289,"turquoise"
"Ralgapa1",0.817695956478729,0.522967092863627,"turquoise"
"Ralgdsl2",0.884869371419557,0.545976825682353,"turquoise"
"Rbm26",0.884399098310854,0.602653392317175,"turquoise"
"Rbm33",0.863594991197555,0.437126218545517,"turquoise"
"Rbm39",0.847047564567841,0.623690081355405,"turquoise"
"Rbmx",0.853359303943744,0.52383750606804,"turquoise"
"Resf1",0.853224640630938,0.672098711668431,"turquoise"
"Rfx3",0.849172581041022,0.576756235079913,"turquoise"
"Rnf214",0.803357992131946,0.478338420136241,"turquoise"
"Rpl34-ps7",0.948875643428709,0.499157356812092,"turquoise"
"Rpl37a-ps11",0.966110047247147,0.524128655199719,"turquoise"
"Rps13",0.807026901560995,0.38760832894459,"turquoise"
"Rps19",0.83441919463007,0.474135964536268,"turquoise"
"Safb2",0.802992394506826,0.40620674165321,"turquoise"
"Samd1l1",0.847556403018002,0.449489090202821,"turquoise"
"Sbno2",0.815482376799838,0.498254602457672,"turquoise"
"Scaf1",0.817404490261362,0.578017867662518,"turquoise"
"Sec31a",0.818443761059223,0.563277609254202,"turquoise"
"Sf3b1",0.892615697287429,0.580031901960431,"turquoise"
"Sfswap",0.830663382440755,0.421698218514228,"turquoise"
"Sfxn4",0.862076612259856,0.580735587212666,"turquoise"
"Sh2b1",0.809582395789322,0.544273799555189,"turquoise"
"Siah1",0.824831793505309,0.717053242044515,"turquoise"
"Slc26a6",0.849135121815266,0.51309444077449,"turquoise"
"Slc2a4rg",0.897836166711062,0.529877659028042,"turquoise"
"Sltm",0.82130153158919,0.55099909198231,"turquoise"
"Smarcc2",0.905669950746404,0.461706388945256,"turquoise"
"Snapc3",0.938508134591694,0.602651987283092,"turquoise"
"Snrnp70",0.917885111181431,0.552356133425841,"turquoise"
"Snx31",0.91272437027067,0.596637377214833,"turquoise"
"Son",0.82419814090349,0.434622706964086,"turquoise"
"Spaca6",0.972397624080189,0.5292183072286,"turquoise"
"Srcin1",0.845778384625736,0.38220077132217,"turquoise"
"Srek1",0.97230263861797,0.567953454863247,"turquoise"
"Srrm2",0.899939532055143,0.467130874766692,"turquoise"
"Srsf11",0.85719169921153,0.381368577189688,"turquoise"
"Srsf2",0.907135825769995,0.652876257887792,"turquoise"
"Srsf7",0.872152217611043,0.556250697045485,"turquoise"
"Stard9",0.858585815850928,0.511361851363583,"turquoise"
"Stk38",0.817653006376976,0.464644141029847,"turquoise"
"Taok2",0.944627827705393,0.496197799564989,"turquoise"
"Tbx19",0.88592644375825,0.51756859650857,"turquoise"
"Tcf25",0.83590085402192,0.516704303113422,"turquoise"
"Thoc2l",0.922363487116138,0.560045661575643,"turquoise"
"Thumpd3-as1",0.857972428993987,0.686376951292687,"turquoise"
"Tia1",0.883292227862647,0.590798987751453,"turquoise"
"Tle2",0.885529377140823,0.524546247855901,"turquoise"
"Tnk2",0.81595705583815,0.605428322381503,"turquoise"
"Tnrc18",0.811949177336152,0.485760471796795,"turquoise"
"Tra2a",0.922001152980963,0.5505611767775,"turquoise"
"Trnn",0.827524474120683,0.596203744866571,"turquoise"
"Trnp",0.873663698729158,0.657584898487372,"turquoise"
"Ttc14",0.920904625771725,0.62780395522901,"turquoise"
"Ttc3",0.926955101413475,0.619847647547962,"turquoise"
"Ttf1",0.818079246423882,0.616184762638986,"turquoise"
"Ttll4",0.801732719338672,0.445136769127776,"turquoise"
"Txlna",0.819025768801894,0.495620002156381,"turquoise"
"Ubn2",0.903685342887404,0.540473008273887,"turquoise"
"Ubp1",0.871639335971398,0.527592106777408,"turquoise"
"Ubr2",0.855445605594187,0.454781458784597,"turquoise"
"Upf2",0.929271174145019,0.536423990622527,"turquoise"
"Upf3b",0.876623577712173,0.563448314179177,"turquoise"
"Usp33",0.847554936986927,0.631520528354684,"turquoise"
"Usp34",0.819893896310919,0.450973246935649,"turquoise"
"Usp40",0.950305256470875,0.483204912390851,"turquoise"
"Vps9d1",0.917862455643585,0.515286920357976,"turquoise"
"Xylb",0.813905351178506,0.327597889223132,"turquoise"
"Ythdc1",0.863506200498504,0.503329967862378,"turquoise"
"Zbed6",0.894283995187851,0.48374270268654,"turquoise"
"Zbtb40",0.807823746981661,0.449774421578608,"turquoise"
"Zbtb7a",0.835038420920006,0.389864106401266,"turquoise"
"Zc3h7a",0.824682379171596,0.598539417089612,"turquoise"
"Zcchc7",0.90900210020713,0.56465158673224,"turquoise"
"Zfc3h1",0.916178416792392,0.570758017098114,"turquoise"
"Zfp142",0.906804734079353,0.609835660254248,"turquoise"
"Zfp347",0.94034650081686,0.645156197707626,"turquoise"
"Zfp386",0.911463088128082,0.57700466063086,"turquoise"
"Zfp451",0.830174649512945,0.571513805039352,"turquoise"
"Zfp579",0.8819888525933,0.413009611290626,"turquoise"
"Zfp608",0.814834190591208,0.566266017143989,"turquoise"
"Zfp612",0.911722137737994,0.622845963265424,"turquoise"
"Zfp709l1",0.852491596137049,0.548813769283028,"turquoise"
"Zfp715",0.803657682278179,0.520792673251905,"turquoise"
"Zfp827",0.835341413315609,0.552084479232143,"turquoise"
"Zfp948",0.85129645488456,0.544930019410889,"turquoise"
"Zmym5",0.869175427695288,0.496936884374907,"turquoise"
"Zranb2",0.866933276584576,0.578841585871138,"turquoise"
"mt-Rnr1",0.829080988132129,0.532651110191974,"turquoise"
"mt-Rnr2",0.827915076481891,0.508991368874637,"turquoise"
"Arpc4",0.925291516860792,-0.547440707608473,"salmon"
"Atp5f1d",0.901121411738436,-0.501504991057284,"salmon"
"Bcl7c",0.872722360995039,-0.384274071532317,"salmon"
"Ccdc124",0.870211136442818,-0.357117380527647,"salmon"
"Cct7",0.873230700813351,-0.353209136383902,"salmon"
"Cops6",0.803648138942233,-0.356229599653639,"salmon"
"Cwc15",0.855813625910547,-0.707759017762123,"salmon"
"Dynlrb1",0.815269847152757,-0.577432759974076,"salmon"
"Edf1",0.939044667165624,-0.48478600922999,"salmon"
"Eif3k",0.90265243057119,-0.477125112939844,"salmon"
"Etfb",0.90411184769198,-0.397997746044925,"salmon"
"Eva1b",0.811872440599395,-0.571190875002261,"salmon"
"Exosc4",0.822220777810556,-0.350334906895154,"salmon"
"Fis1",0.907929747791593,-0.503116592189994,"salmon"
"Gnl1",0.836363360661612,-0.31756363349481,"salmon"
"Grina",0.919501808762019,-0.411621624481309,"salmon"
"Hexa",0.903347884979261,-0.406169783460363,"salmon"
"Hspg2",0.889319467436837,-0.483467965511699,"salmon"
"Ik",0.836820975493675,-0.590149797181214,"salmon"
"Lmna",0.87574831557834,-0.651608561182753,"salmon"
"Mapk3",0.858659774743569,-0.373945906670128,"salmon"
"Mob2",0.801284127615349,-0.275972850373607,"salmon"
"Polr2i",0.81424832778497,-0.531688739913317,"salmon"
"Ptov1",0.818408952909517,-0.364129749378039,"salmon"
"Puf60",0.80937172024394,-0.59470903224263,"salmon"
"Renbp",0.806925223879871,-0.44836605979,"salmon"
"Rpl14",0.826055134750573,-0.518457122066883,"salmon"
"Rpl18",0.846492259044102,-0.596524805137755,"salmon"
"Rpl36",0.862335868522549,-0.506037922241116,"salmon"
"Rpsa",0.928025512550326,-0.594103032338422,"salmon"
"Serbp1",0.866252017183049,-0.574416578499411,"salmon"
"Tmsb10",0.809977341462602,-0.492973306684068,"salmon"
"Tomm22",0.822268195515635,-0.514682627333075,"salmon"
"Ubxn1",0.867997467863318,-0.594709512746844,"salmon"
"Wdr5",0.840456929034116,-0.303711982970349,"salmon"
"Abhd4",0.848562487123627,-0.405147457473879,"yellow"
"Acsbg1",0.892978895539386,-0.418345761392879,"yellow"
"Acta1",0.814631926461849,-0.26186995510434,"yellow"
"Acta2",0.881555963057939,-0.487684893593079,"yellow"
"Actg2",0.931071141525595,-0.408303349522685,"yellow"
"Add3",0.807831978297046,-0.539820772105102,"yellow"
"Adh1",0.881973996395795,-0.388493913704462,"yellow"
"Aebp1",0.912551267598553,-0.606146443286219,"yellow"
"Aoc3",0.809775894644596,-0.485994165866051,"yellow"
"Apoe",0.871219950111509,-0.622316865125119,"yellow"
"Arhgef25",0.816635451815697,-0.492524895226434,"yellow"
"Asb2",0.827377719658547,-0.469992771669666,"yellow"
"Bgn",0.826624791912,-0.704286225592497,"yellow"
"C11h3orf70",0.849485057977927,-0.553208946308374,"yellow"
"C1r",0.816402332527382,-0.558114944736951,"yellow"
"C1s",0.884967735366445,-0.532107381441111,"yellow"
"Cavin3",0.910579832415399,-0.515337159926614,"yellow"
"Ccdc3",0.921507904421107,-0.543384447412451,"yellow"
"Ccdc80",0.805362681446536,-0.538825085893759,"yellow"
"Chrdl2",0.918034558514895,-0.392281431587159,"yellow"
"Cnn1",0.935027163399995,-0.450994895949173,"yellow"
"Col1a2",0.878879807643203,-0.600448871927209,"yellow"
"Col6a1",0.899934703240412,-0.404950282031765,"yellow"
"Col6a3",0.874356268951786,-0.370557859422201,"yellow"
"Col6a5",0.842125707043895,-0.53301894216721,"yellow"
"Cped1",0.860605558643316,-0.392717918890517,"yellow"
"Crls1",0.940273288391243,-0.426044956848016,"yellow"
"Cryab",0.804643988604551,-0.600481356946823,"yellow"
"Cryz",0.829614120761675,-0.334064471882732,"yellow"
"Cxcl12",0.941884884377415,-0.612755403579806,"yellow"
"Dact3",0.932477662724342,-0.54984853657902,"yellow"
"Dcn",0.913720900970605,-0.552570951096338,"yellow"
"Des",0.960997740813974,-0.576740077977761,"yellow"
"Dkk3",0.888399049171462,-0.598132138852165,"yellow"
"Dmd",0.859681912784681,-0.487824509144462,"yellow"
"Dpt",0.86903969231481,-0.634081808076667,"yellow"
"Eepd1",0.921250557242027,-0.510293899015515,"yellow"
"Eif4b",0.81552809459085,-0.354331055085734,"yellow"
"Emp3",0.838538994269491,-0.588482196407998,"yellow"
"Endod1",0.846314410324065,-0.344901840738135,"yellow"
"Entpd1",0.843573073663905,-0.496851719320675,"yellow"
"Ephx1",0.909746743379607,-0.535649547769585,"yellow"
"Fabp3",0.833349046980915,-0.558520131310546,"yellow"
"Fads2",0.874158024248235,-0.491531085172591,"yellow"
"Fgfr2",0.827419868595201,-0.39748975951001,"yellow"
"Fhl1",0.908716363262878,-0.50080239397503,"yellow"
"Fkbp9",0.836702612619648,-0.49034591643208,"yellow"
"Flnc",0.874329480830192,-0.401538568806549,"yellow"
"Fstl1",0.821419974955477,-0.63388352146811,"yellow"
"Fxyd1",0.871241617193603,-0.607625361369365,"yellow"
"Galnt17",0.830251051289796,-0.39365155825091,"yellow"
"Gas1",0.886680202600592,-0.585061399448067,"yellow"
"Gsta1",0.859390170053557,-0.597683417587507,"yellow"
"Hadh",0.853791231652597,-0.591956518842986,"yellow"
"Hoxc8",0.831193745812231,-0.416681391498482,"yellow"
"Hspa2",0.843579292803611,-0.3220688995331,"yellow"
"Hspb2",0.852129439816461,-0.686624436711149,"yellow"
"Htra3",0.859648391751998,-0.544250484916181,"yellow"
"Icoslg",0.835190258950606,-0.564011175439055,"yellow"
"Igf1",0.834044609334014,-0.382082477835914,"yellow"
"Igf2",0.818552109659794,-0.332642593935561,"yellow"
"Igfbp2",0.849282447758541,-0.490123686332225,"yellow"
"Igfbp6",0.855708513456461,-0.623851474047376,"yellow"
"Il6st",0.928735246064104,-0.458372223355853,"yellow"
"Irag1",0.863028660033271,-0.445333952337456,"yellow"
"Islr",0.84892036671971,-0.622568069114066,"yellow"
"Itga9",0.838103574649718,-0.524497607685002,"yellow"
"Jph2",0.81507168486295,-0.527841634736511,"yellow"
"Kcnd3",0.828901304355327,-0.448856678597812,"yellow"
"Kcnmb1",0.889796591582332,-0.329094007460286,"yellow"
"Klhdc8b",0.861798511459456,-0.449617735066623,"yellow"
"LOC120093525",0.805427585511163,-0.375866340245333,"yellow"
"Lamb2",0.869248508303017,-0.525442831198617,"yellow"
"Lims2",0.831937819486948,-0.460157725303055,"yellow"
"Lmod1",0.908211255918901,-0.606562163579913,"yellow"
"Lpgat1",0.807570780271934,-0.462796932012761,"yellow"
"Lrch2",0.816365567460359,-0.536913616780502,"yellow"
"Lrrn4",0.831983904217871,-0.553417280559134,"yellow"
"Ltbp1",0.862497192950472,-0.501039338398075,"yellow"
"Lum",0.822977858005698,-0.446165448885679,"yellow"
"Matn2",0.894336924516095,-0.49032597246265,"yellow"
"Mdk",0.898185472806478,-0.541543182797143,"yellow"
"Mfap4",0.849331422828717,-0.647709320887854,"yellow"
"Mmp17",0.9087699813464,-0.528956340117761,"yellow"
"Mmp2",0.850841503061737,-0.433655754272802,"yellow"
"Mustn1",0.883856601208477,-0.600301905787266,"yellow"
"Myh11",0.945195417745913,-0.510115297440083,"yellow"
"Myl9",0.934537717452294,-0.524177244434427,"yellow"
"Mylk",0.943258533970814,-0.505322285132928,"yellow"
"Nat8f4",0.82673794623259,-0.350636567942726,"yellow"
"Ndrg2",0.850938762615111,-0.570301970559854,"yellow"
"Nexn",0.883765523987401,-0.417079235128992,"yellow"
"Nkd1",0.855105970965811,-0.475919781065942,"yellow"
"Nmur2",0.891744213689002,-0.46175089217919,"yellow"
"Nt5e",0.888133713506288,-0.493606066299403,"yellow"
"Ntrk2",0.862689579667413,-0.380158079478317,"yellow"
"Nucb2",0.80411713412891,-0.395820470306405,"yellow"
"Ogn",0.926533908092435,-0.492375060684671,"yellow"
"Olfml3",0.823840641771223,-0.468629150076342,"yellow"
"Pcolce",0.859246681907477,-0.672382388106395,"yellow"
"Pcp4l1",0.872788113326823,-0.502372793003845,"yellow"
"Pcsk5",0.911898661161302,-0.488394452356783,"yellow"
"Pdlim3",0.912074024448057,-0.615201148126401,"yellow"
"Pgm5",0.929371365667175,-0.511573840904605,"yellow"
"Pid1",0.815259073659697,-0.485788544359611,"yellow"
"Plvap",0.811164089024272,-0.647256998763387,"yellow"
"Pmp22",0.924888263362841,-0.562618814994809,"yellow"
"Ppp1r12b",0.843714214436545,-0.269783993495461,"yellow"
"Prelp",0.917719474353632,-0.620774941908779,"yellow"
"Ptgis",0.901570481905069,-0.481548903363126,"yellow"
"RGD1564664",0.849018611824418,-0.615321065263717,"yellow"
"Rbms3",0.840279616036655,-0.393814338828574,"yellow"
"Rbpms",0.912279424110909,-0.397325028113758,"yellow"
"Rhoj",0.937025808006233,-0.484361779476881,"yellow"
"Scpep1",0.841379258178027,-0.609560809249814,"yellow"
"Selenbp1",0.890931811051022,-0.436599760719232,"yellow"
"Selenop",0.868764501292665,-0.472617394840889,"yellow"
"Slc2a4",0.906442553304798,-0.395256015041509,"yellow"
"Slc44a1",0.845448268449996,-0.373264412308375,"yellow"
"Slco2b1",0.896102082425722,-0.707475865556503,"yellow"
"Slit2",0.822165540713646,-0.379736942340656,"yellow"
"Sorbs1",0.88086323973719,-0.502456154794959,"yellow"
"Sparcl1",0.831520790929781,-0.588942511959127,"yellow"
"Speg",0.846789272368613,-0.39984964865675,"yellow"
"Srf",0.854475431016897,-0.523759759451852,"yellow"
"Sult5a1",0.894871722291226,-0.465550772437056,"yellow"
"Susd3",0.85840125299845,-0.453912938802607,"yellow"
"Synpo2",0.911027224153434,-0.374316304425156,"yellow"
"Tagln",0.959434946170242,-0.535598085470001,"yellow"
"Tceal9",0.900409654577362,-0.478529260506266,"yellow"
"Tgfb1i1",0.857291554577631,-0.298363696789964,"yellow"
"Tgfbr3",0.880125151815262,-0.451510041912507,"yellow"
"Timp2",0.958186132000399,-0.585821019184621,"yellow"
"Timp3",0.820438754880458,-0.39833285045964,"yellow"
"Tmem176a",0.810538749869201,-0.599255497684719,"yellow"
"Tmem176b",0.863084912715114,-0.56319011511374,"yellow"
"Tmtc1",0.861542221909545,-0.531356547839053,"yellow"
"Tnnt2",0.804209129958736,-0.606046105555426,"yellow"
"Tpm1",0.911978906421779,-0.428255866991253,"yellow"
"Tpm2",0.943590291842076,-0.528888126656894,"yellow"
"Tpst1",0.80519410487135,-0.471149487317137,"yellow"
"Tspan2",0.883649230474034,-0.53204525190091,"yellow"
"Aif1",0.905250643216924,-0.548268771834652,"midnightblue"
"C1qa",0.874609744353925,-0.332845356978657,"midnightblue"
"C1qb",0.922253399721683,-0.431270484342787,"midnightblue"
"C1qc",0.846740164833984,-0.271320519219486,"midnightblue"
"C2",0.831582714760776,-0.437149277004676,"midnightblue"
"Ctss",0.918745945364713,-0.421465737546947,"midnightblue"
"Fcgr3a",0.840296329657323,-0.382988600658071,"midnightblue"
"Gbp2",0.801797318681959,-0.436470773830634,"midnightblue"
"Ifi27",0.85222944952095,-0.383891207331694,"midnightblue"
"Isg15",0.85809091188669,-0.226796319817207,"midnightblue"
"LOC100910973",0.875864583660169,-0.539946444736859,"midnightblue"
"Lcp1",0.815430610909908,-0.638541494270122,"midnightblue"
"Ly6e",0.882491846572829,-0.375889223495882,"midnightblue"
"Mpeg1",0.907549233087311,-0.564606102818871,"midnightblue"
"Mvp",0.80395605871424,-0.66732479071446,"midnightblue"
"Pld4",0.845166593292572,-0.547250649195286,"midnightblue"
"Psmb9",0.802179391709278,-0.662168002702446,"midnightblue"
"RT1-S3",0.832854728626058,-0.382894407987815,"midnightblue"
"Rtp4",0.898749616020825,-0.538209441253487,"midnightblue"
"Slamf9",0.816616627366309,-0.406343581898887,"midnightblue"
"Slc15a4",0.817292817452459,-0.326364158964305,"midnightblue"
"Bmf",0.868740449160057,0.333280262318203,"darkgreen"
"Ezh2",0.847804538506466,0.413447782583545,"darkgreen"
"Jun",0.840416566694177,0.36910086259687,"darkgreen"
"Mpp2",0.837064899597732,0.574003858868929,"darkgreen"
"Suco",0.806566606385441,0.444819423756571,"darkgreen"
"Aqp9",0.835362838154401,0.45548020150661,"black"
"B3gnt7",0.862642249071705,0.576932319839434,"black"
"B4galnt2",0.888169539804678,0.673526001217365,"black"
"Cbs",0.909215868852533,0.616241460767566,"black"
"Cd24",0.844333933660224,0.655635500013309,"black"
"Ceacam4",0.838910630361133,0.46105514435245,"black"
"Cfap77",0.839695020144707,0.376714458059062,"black"
"Cldn22",0.865724228776602,0.556033215212928,"black"
"Coro2a",0.83223883661737,0.254485740256345,"black"
"Dsp",0.820718960465196,0.525350047246113,"black"
"Elf3",0.859086222675618,0.406589428537711,"black"
"Emb",0.831536440675967,0.589206345382973,"black"
"Ezr",0.860882037933874,0.46777840638845,"black"
"Kcnk1",0.917451805073163,0.380321952860319,"black"
"Kif5c",0.803966190002631,0.471372760602223,"black"
"Krt15",0.863568887227736,0.379774536969293,"black"
"Krt19",0.828694168794709,0.244931954828651,"black"
"Krt7",0.885078581407975,0.364987594987782,"black"
"Krt8",0.861468150966995,0.464600505041404,"black"
"Lrp2",0.950526952552732,0.611259713449804,"black"
"Matn1",0.83576884190836,0.437360633400995,"black"
"Meltf",0.864129074901465,0.568291983889914,"black"
"Myo5b",0.800974922485665,0.496796461648975,"black"
"Ngef",0.89754404204075,0.669239685961723,"black"
"Npr2",0.838859764636912,0.548246145900113,"black"
"Padi2",0.884283581066341,0.630846833672513,"black"
"Perp",0.88528846121736,0.453078684535138,"black"
"Pitpnm3",0.852262412443485,0.597286817811097,"black"
"Plet1",0.839332398198128,0.302465202328808,"black"
"Pls1",0.8869571019841,0.424862547173787,"black"
"Prss8",0.89225169152532,0.525554306782131,"black"
"Prxl2a",0.957679849048894,0.539225468307341,"black"
"Ptpn13",0.85357900238501,0.56129059987762,"black"
"RGD1309350",0.909604149936851,0.446824531447346,"black"
"Rab11fip1",0.824488783171994,0.753023478813912,"black"
"Rab15",0.810774131203004,0.424319651856321,"black"
"Rab25",0.862475561936895,0.638108346290898,"black"
"S100g",0.807117745232283,0.343050004453788,"black"
"Slc14a1",0.863238650833462,0.679182479025284,"black"
"Slc16a14",0.885050745897206,0.488683611305989,"black"
"Stat5a",0.932029825401831,0.523189951775608,"black"
"Susd2",0.919118813048073,0.398169135840203,"black"
